index,category_name,category_name_cn,category_url,status,requested_limit,collected_count,success_count,sku_count,output_dir,started_at,finished_at,error
435,Grooming & Kits,Grooming & Kits,https://www.lazada.sg/catalog?q=Grooming+%26+Kits&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
768,Growing-up Milk (3yrs +),Growing-up Milk (3yrs +),https://www.lazada.sg/catalog?q=Growing-up+Milk+%283yrs+%2B%29&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
436,Guitars,Guitars,https://www.lazada.sg/catalog?q=Guitars&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
45,Hair Accessories,配件,https://www.lazada.sg/catalog?q=Hair+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
170,Hair Brushes,Hair Brushes,https://www.lazada.sg/catalog?q=Hair+Brushes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
171,Hair Care,头发护理,https://www.lazada.sg/catalog?q=Hair+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
46,Hair Care Accessories,配件,https://www.lazada.sg/catalog?q=Hair+Care+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
172,Hair Coloring,Hair Coloring,https://www.lazada.sg/catalog?q=Hair+Coloring&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
173,Hair Dryer & Styling,Hair Dryer & Styling,https://www.lazada.sg/catalog?q=Hair+Dryer+%26+Styling&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
174,Hair Removal,Hair Removal,https://www.lazada.sg/catalog?q=Hair+Removal&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
175,Hair Styling,Hair Styling,https://www.lazada.sg/catalog?q=Hair+Styling&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
176,Hair Treatments,Hair Treatments,https://www.lazada.sg/catalog?q=Hair+Treatments&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
177,Hair Wigs,Hair Wigs,https://www.lazada.sg/catalog?q=Hair+Wigs&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
178,Hallway & Entry Furniture,家具,https://www.lazada.sg/catalog?q=Hallway+%26+Entry+Furniture&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
437,Hand Care,Hand Care,https://www.lazada.sg/catalog?q=Hand+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
47,Hand Tools,工具,https://www.lazada.sg/catalog?q=Hand+Tools&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
438,Hand wraps,Hand wraps,https://www.lazada.sg/catalog?q=Hand+wraps&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
439,Hardware,Hardware,https://www.lazada.sg/catalog?q=Hardware&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
440,Harnesses & Leashes,Harnesses & Leashes,https://www.lazada.sg/catalog?q=Harnesses+%26+Leashes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
441,Hats & Caps,Hats & Caps,https://www.lazada.sg/catalog?q=Hats+%26+Caps&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
179,Headphones & Headsets,Headphones & Headsets,https://www.lazada.sg/catalog?q=Headphones+%26+Headsets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
48,Health Accessories,配件,https://www.lazada.sg/catalog?q=Health+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
180,Health Monitors & Tests,健康用品,https://www.lazada.sg/catalog?q=Health+Monitors+%26+Tests&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
442,Heels,Heels,https://www.lazada.sg/catalog?q=Heels&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
443,Helicopters,Helicopters,https://www.lazada.sg/catalog?q=Helicopters&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
444,Helmets,Helmets,https://www.lazada.sg/catalog?q=Helmets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
445,Herbs & Traditional Medicine,Herbs & Traditional Medicine,https://www.lazada.sg/catalog?q=Herbs+%26+Traditional+Medicine&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
181,Highchairs & Booster Seats,Highchairs & Booster Seats,https://www.lazada.sg/catalog?q=Highchairs+%26+Booster+Seats&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
49,Hiking Shoes,鞋靴,https://www.lazada.sg/catalog?q=Hiking+Shoes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
182,Hobbies & Entertainment,Hobbies & Entertainment,https://www.lazada.sg/catalog?q=Hobbies+%26+Entertainment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
446,Holders & Dispensers,Holders & Dispensers,https://www.lazada.sg/catalog?q=Holders+%26+Dispensers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
50,Home Audio,家庭音响,https://www.lazada.sg/catalog?q=Home+Audio&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
51,Home Baking & Sugar,Home Baking & Sugar,https://www.lazada.sg/catalog?q=Home+Baking+%26+Sugar&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
52,Home Décor,Home Décor,https://www.lazada.sg/catalog?q=Home+D%C3%A9cor&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
53,Home Entertainment,Home Entertainment,https://www.lazada.sg/catalog?q=Home+Entertainment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
54,Home Office Chairs,Home Office Chairs,https://www.lazada.sg/catalog?q=Home+Office+Chairs&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
55,Home Office Desks,Home Office Desks,https://www.lazada.sg/catalog?q=Home+Office+Desks&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
56,Home Office Furniture,家具,https://www.lazada.sg/catalog?q=Home+Office+Furniture&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
447,Hoodies,Hoodies,https://www.lazada.sg/catalog?q=Hoodies&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
448,Hoodies & Sweatshirts,Hoodies & Sweatshirts,https://www.lazada.sg/catalog?q=Hoodies+%26+Sweatshirts&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
449,Hoods,Hoods,https://www.lazada.sg/catalog?q=Hoods&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
769,Hot Chocolate Drinks,Hot Chocolate Drinks,https://www.lazada.sg/catalog?q=Hot+Chocolate+Drinks&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
450,Hot Pot Ingredients,Hot Pot Ingredients,https://www.lazada.sg/catalog?q=Hot+Pot+Ingredients&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
451,Household Supplies,Household Supplies,https://www.lazada.sg/catalog?q=Household+Supplies&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
452,Humidifier,Humidifier,https://www.lazada.sg/catalog?q=Humidifier&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
453,Ice Cream,Ice Cream,https://www.lazada.sg/catalog?q=Ice+Cream&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
770,Iced Tea,Iced Tea,https://www.lazada.sg/catalog?q=Iced+Tea&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
454,Immunity,Immunity,https://www.lazada.sg/catalog?q=Immunity&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
455,Indoor Climbers & Play Structures,Indoor Climbers & Play Structures,https://www.lazada.sg/catalog?q=Indoor+Climbers+%26+Play+Structures&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
771,Infant Milk (0 - 6 mnths),Infant Milk (0 - 6 mnths),https://www.lazada.sg/catalog?q=Infant+Milk+%280+-+6+mnths%29&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
456,Inflatable Bouncers,Inflatable Bouncers,https://www.lazada.sg/catalog?q=Inflatable+Bouncers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
457,Injury Support and Braces,Injury Support and Braces,https://www.lazada.sg/catalog?q=Injury+Support+and+Braces&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
458,Insect Repellent,Insect Repellent,https://www.lazada.sg/catalog?q=Insect+Repellent&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
459,Inserts & Liners,Inserts & Liners,https://www.lazada.sg/catalog?q=Inserts+%26+Liners&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
721,Instant Camera,Instant Camera,https://www.lazada.sg/catalog?q=Instant+Camera&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
722,Instant Camera Films,Instant Camera Films,https://www.lazada.sg/catalog?q=Instant+Camera+Films&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
460,Intellectual Property Protection,Intellectual Property Protection,https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?hybrid=1&data_prefetch=true&prefetch_replace=1&at_iframe=1&wh_pid=%2Flazada%2Fchannel%2Fsg%2Flegal%2Fipr-policy&price=20-,,,,,,,,,
461,INTERNAL FEEDBACK,INTERNAL FEEDBACK,https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?wx_navbar_transparent=true&disable_smb=true&lzd_pc_navbar_hidden=true&hybrid=1&data_prefetch=true&prefetch_replace=1&at_iframe=1&wh_pid=%2Flazada%2Fchannel%2Fsg%2Ffeedback%2Finternal-feedback&price=20-,,,,,,,,,
462,Internal Hard Drives,Internal Hard Drives,https://www.lazada.sg/catalog?q=Internal+Hard+Drives&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
183,Investment K gold,Investment K gold,https://www.lazada.sg/catalog?q=Investment+K+gold&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
184,Investment Precious Metal,Investment Precious Metal,https://www.lazada.sg/catalog?q=Investment+Precious+Metal&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
185,IP Security Cameras,相机,https://www.lazada.sg/catalog?q=IP+Security+Cameras&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
463,IP Security Systems,IP Security Systems,https://www.lazada.sg/catalog?q=IP+Security+Systems&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
464,Ironing Boards,Ironing Boards,https://www.lazada.sg/catalog?q=Ironing+Boards&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
465,Irons,Irons,https://www.lazada.sg/catalog?q=Irons&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
466,Jackets & Coats,Jackets & Coats,https://www.lazada.sg/catalog?q=Jackets+%26+Coats&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
467,"Jams, Honey & Spreads","Jams, Honey & Spreads",https://www.lazada.sg/catalog?q=Jams%2C+Honey+%26+Spreads&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
468,Jeans,Jeans,https://www.lazada.sg/catalog?q=Jeans&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
469,Jerseys,Jerseys,https://www.lazada.sg/catalog?q=Jerseys&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
772,Juicer & Fruit Extraction,Juicer & Fruit Extraction,https://www.lazada.sg/catalog?q=Juicer+%26+Fruit+Extraction&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
773,Juices,Juices,https://www.lazada.sg/catalog?q=Juices&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
470,"Jumpers, Bouncers & Walkers","Jumpers, Bouncers & Walkers",https://www.lazada.sg/catalog?q=Jumpers%2C+Bouncers+%26+Walkers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
471,Jumpsuits & Playsuits,Jumpsuits & Playsuits,https://www.lazada.sg/catalog?q=Jumpsuits+%26+Playsuits&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
472,Karaoke Systems,Karaoke Systems,https://www.lazada.sg/catalog?q=Karaoke+Systems&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
473,Key Holders,Key Holders,https://www.lazada.sg/catalog?q=Key+Holders&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
474,Keyboards,Keyboards,https://www.lazada.sg/catalog?q=Keyboards&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
475,Keyboards & Pianos,Keyboards & Pianos,https://www.lazada.sg/catalog?q=Keyboards+%26+Pianos&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
476,Kick scooters,Kick scooters,https://www.lazada.sg/catalog?q=Kick+scooters&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
477,Kids bikes,Kids bikes,https://www.lazada.sg/catalog?q=Kids+bikes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
186,Kids Furniture,家具,https://www.lazada.sg/catalog?q=Kids+Furniture&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
57,Kids Watches,手表,https://www.lazada.sg/catalog?q=Kids+Watches&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
58,Kids' Bags,箱包,https://www.lazada.sg/catalog?q=Kids%27+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
478,"Kimchi, Pickles & Chutney","Kimchi, Pickles & Chutney",https://www.lazada.sg/catalog?q=Kimchi%2C+Pickles+%26+Chutney&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
59,Kitchen & Dining,餐厨用品,https://www.lazada.sg/catalog?q=Kitchen+%26+Dining&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
60,Kitchen & Dining Furniture,餐厨用品,https://www.lazada.sg/catalog?q=Kitchen+%26+Dining+Furniture&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
61,Kitchen & Table Linen,厨房用品,https://www.lazada.sg/catalog?q=Kitchen+%26+Table+Linen&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
62,Kitchen Organizers,厨房用品,https://www.lazada.sg/catalog?q=Kitchen+Organizers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
63,Kitchen Storage & Accessories,配件,https://www.lazada.sg/catalog?q=Kitchen+Storage+%26+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
64,Kitchen Utensils,厨房用品,https://www.lazada.sg/catalog?q=Kitchen+Utensils&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
479,Kites & Wind Spinners,Kites & Wind Spinners,https://www.lazada.sg/catalog?q=Kites+%26+Wind+Spinners&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
480,Ladders & Hand Trucks,Ladders & Hand Trucks,https://www.lazada.sg/catalog?q=Ladders+%26+Hand+Trucks&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
481,Lamp Shades,Lamp Shades,https://www.lazada.sg/catalog?q=Lamp+Shades&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
65,Laptop Bags,箱包,https://www.lazada.sg/catalog?q=Laptop+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
187,Laptop stands,Laptop stands,https://www.lazada.sg/catalog?q=Laptop+stands&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
188,Laptops,笔记本电脑,https://www.lazada.sg/catalog?q=Laptops&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
260,Laptops & Notebooks,图书,https://www.lazada.sg/catalog?q=Laptops+%26+Notebooks&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
189,Large Appliances,Large Appliances,https://www.lazada.sg/catalog?q=Large+Appliances&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
190,Laundry & Cleaning Equipment,Laundry & Cleaning Equipment,https://www.lazada.sg/catalog?q=Laundry+%26+Cleaning+Equipment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
66,Laundry Bags & Wash Balls,箱包,https://www.lazada.sg/catalog?q=Laundry+Bags+%26+Wash+Balls&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
482,Laundry Baskets & Hampers,Laundry Baskets & Hampers,https://www.lazada.sg/catalog?q=Laundry+Baskets+%26+Hampers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
483,Laundry Dryer,Laundry Dryer,https://www.lazada.sg/catalog?q=Laundry+Dryer&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
484,Laundry Supplies,Laundry Supplies,https://www.lazada.sg/catalog?q=Laundry+Supplies&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
485,LazMall,LazMall,https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?hybrid=1&data_prefetch=true&prefetch_replace=1&at_iframe=1&wh_pid=%2Flazada%2Fchannel%2Fsg%2Flazmall-channel%2Flazmall-channel-pc&price=20-,,,,,,,,,
486,Learning & Education,Learning & Education,https://www.lazada.sg/catalog?q=Learning+%26+Education&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
487,"Leashes, Collars & Muzzles","Leashes, Collars & Muzzles",https://www.lazada.sg/catalog?q=Leashes%2C+Collars+%26+Muzzles&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
488,LED Bulbs,LED Bulbs,https://www.lazada.sg/catalog?q=LED+Bulbs&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
489,Lenses,Lenses,https://www.lazada.sg/catalog?q=Lenses&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
490,Lifestyle Deals,Lifestyle Deals,https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?hybrid=1&data_prefetch=true&at_iframe=1&wh_pid=%2Flazada%2Fchannel%2Fsg%2Fbau-campaigns%2Fwow-deals-for-you&scm=1003.4.icms-zebra-5000519-2586695.OTHER_6502011290_7663767&prefetch_replace=1&price=20-,,,,,,,,,
491,Light Bulbs,Light Bulbs,https://www.lazada.sg/catalog?q=Light+Bulbs&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
67,Lighting,灯具照明,https://www.lazada.sg/catalog?q=Lighting&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
68,Lighting & Studio Equipment,灯具照明,https://www.lazada.sg/catalog?q=Lighting+%26+Studio+Equipment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
69,Lighting Fixtures & Components,灯具照明,https://www.lazada.sg/catalog?q=Lighting+Fixtures+%26+Components&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
492,Lingerie Sets,Lingerie Sets,https://www.lazada.sg/catalog?q=Lingerie+Sets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
493,"Lingerie, Sleep & Lounge","Lingerie, Sleep & Lounge",https://www.lazada.sg/catalog?q=Lingerie%2C+Sleep+%26+Lounge&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
191,Lip Balm and Treatment,Lip Balm and Treatment,https://www.lazada.sg/catalog?q=Lip+Balm+and+Treatment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
494,Lips,Lips,https://www.lazada.sg/catalog?q=Lips&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
495,Litter & Toilet,Litter & Toilet,https://www.lazada.sg/catalog?q=Litter+%26+Toilet&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
192,Live Sound & Stage Equipment,Live Sound & Stage Equipment,https://www.lazada.sg/catalog?q=Live+Sound+%26+Stage+Equipment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
193,Living Room Furniture,家具,https://www.lazada.sg/catalog?q=Living+Room+Furniture&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
496,LOGIN,LOGIN,https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?spm=a2o42.lazmart_categories.menu.1.2d883d51ZoJj5w&hybrid=1&data_prefetch=true&prefetch_replace=1&at_iframe=1&wh_pid=%2Flazada%2Fchannel%2Fsg%2Flazmall-channel%2Flazmall-channel-pc&price=20-,,,,,,,,,
497,Lubricants,Lubricants,https://www.lazada.sg/catalog?q=Lubricants&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
498,Luggage,Luggage,https://www.lazada.sg/catalog?q=Luggage&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
499,Luxury,Luxury,https://www.lazada.sg/catalog?q=Luxury&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
252,Mac Accessories,配件,https://www.lazada.sg/catalog?q=Mac+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
500,Magazines,Magazines,https://www.lazada.sg/catalog?q=Magazines&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
501,Make-Up,Make-Up,https://www.lazada.sg/catalog?q=Make-Up&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
70,Makeup Accessories,配件,https://www.lazada.sg/catalog?q=Makeup+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
71,Makeup Bags & Organizers,箱包,https://www.lazada.sg/catalog?q=Makeup+Bags+%26+Organizers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
194,Makeup Palettes & Sets,彩妆,https://www.lazada.sg/catalog?q=Makeup+Palettes+%26+Sets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
195,Makeup Removers,彩妆,https://www.lazada.sg/catalog?q=Makeup+Removers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
502,Martial arts uniform,Martial arts uniform,https://www.lazada.sg/catalog?q=Martial+arts+uniform&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
503,Mascaras,Mascaras,https://www.lazada.sg/catalog?q=Mascaras&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
504,Maternal,Maternal,https://www.lazada.sg/catalog?q=Maternal&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
505,Maternity & Nursery,Maternity & Nursery,https://www.lazada.sg/catalog?q=Maternity+%26+Nursery&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
506,Maternity Bras,Maternity Bras,https://www.lazada.sg/catalog?q=Maternity+Bras&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
507,Maternity Care,Maternity Care,https://www.lazada.sg/catalog?q=Maternity+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
72,Maternity Clothing,服装,https://www.lazada.sg/catalog?q=Maternity+Clothing&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
196,Maternity Skincare,护肤,https://www.lazada.sg/catalog?q=Maternity+Skincare&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
508,Mattress Protectors & Toppers,Mattress Protectors & Toppers,https://www.lazada.sg/catalog?q=Mattress+Protectors+%26+Toppers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
509,Mattresses,Mattresses,https://www.lazada.sg/catalog?q=Mattresses&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
253,Mattresses & Bedding,床上用品,https://www.lazada.sg/catalog?q=Mattresses+%26+Bedding&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
510,Measuring & Levelling,Measuring & Levelling,https://www.lazada.sg/catalog?q=Measuring+%26+Levelling&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
774,Meat & Seafood,Meat & Seafood,https://www.lazada.sg/catalog?q=Meat+%26+Seafood&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
511,Media Players,Media Players,https://www.lazada.sg/catalog?q=Media+Players&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
713,"Media, Music & Books",图书,https://www.lazada.sg/catalog?q=Media%2C+Music+%26+Books&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
512,Medical Supplies,Medical Supplies,https://www.lazada.sg/catalog?q=Medical+Supplies&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
513,Medical Tests,Medical Tests,https://www.lazada.sg/catalog?q=Medical+Tests&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
514,Memory Cards,Memory Cards,https://www.lazada.sg/catalog?q=Memory+Cards&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
197,Men,Men,https://www.lazada.sg/catalog?q=Men&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
198,Men's Apparel,Men's Apparel,https://www.lazada.sg/catalog?q=Men%27s+Apparel&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
73,Men's Bags,男包,https://www.lazada.sg/catalog?q=Men%27s+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
199,Men's Care,Men's Care,https://www.lazada.sg/catalog?q=Men%27s+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
74,Men's Clothing,服装,https://www.lazada.sg/catalog?q=Men%27s+Clothing&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
75,Men's Shoes,男鞋,https://www.lazada.sg/catalog?q=Men%27s+Shoes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
76,Men's Sport Shoes,鞋靴,https://www.lazada.sg/catalog?q=Men%27s+Sport+Shoes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
77,Men's Watches,男表,https://www.lazada.sg/catalog?q=Men%27s+Watches&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
515,Mice,Mice,https://www.lazada.sg/catalog?q=Mice&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
516,Microwave,Microwave,https://www.lazada.sg/catalog?q=Microwave&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
726,"Milk Bottles, Teats & Accessories",配件,https://www.lazada.sg/catalog?q=Milk+Bottles%2C+Teats+%26+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
723,Milk Formula & Baby Food,Milk Formula & Baby Food,https://www.lazada.sg/catalog?q=Milk+Formula+%26+Baby+Food&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
517,Mints,Mints,https://www.lazada.sg/catalog?q=Mints&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
518,Mirrorless,Mirrorless,https://www.lazada.sg/catalog?q=Mirrorless&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
78,Mobile Accessories,手机配件,https://www.lazada.sg/catalog?q=Mobile+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
200,Mobile Broadband,Mobile Broadband,https://www.lazada.sg/catalog?q=Mobile+Broadband&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
201,Mobiles,手机,https://www.lazada.sg/catalog?q=Mobiles&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
519,Modems,Modems,https://www.lazada.sg/catalog?q=Modems&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
202,Monitors,显示器,https://www.lazada.sg/catalog?q=Monitors&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
203,Mother & Baby,母婴,https://www.lazada.sg/catalog?q=Mother+%26+Baby&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
520,Motherboards,Motherboards,https://www.lazada.sg/catalog?q=Motherboards&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
521,Motorcycle,Motorcycle,https://www.lazada.sg/catalog?q=Motorcycle&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
254,Motorcycle Accessories,配件,https://www.lazada.sg/catalog?q=Motorcycle+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
522,Motorcycle Electronics,Motorcycle Electronics,https://www.lazada.sg/catalog?q=Motorcycle+Electronics&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
523,Motorcycle Oils & Fluids,Motorcycle Oils & Fluids,https://www.lazada.sg/catalog?q=Motorcycle+Oils+%26+Fluids&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
524,Motorcycle Parts & Spares,Motorcycle Parts & Spares,https://www.lazada.sg/catalog?q=Motorcycle+Parts+%26+Spares&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
79,Motorcycle Tools & Maintenance,工具,https://www.lazada.sg/catalog?q=Motorcycle+Tools+%26+Maintenance&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
525,Mountain bikes,Mountain bikes,https://www.lazada.sg/catalog?q=Mountain+bikes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
526,Mousepads,Mousepads,https://www.lazada.sg/catalog?q=Mousepads&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
